6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,5,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,7
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
6,13,4,7,4,6,7,6,3,10,7,9,5,9,5,8
